id,order_id,method,status,amount,payment_date
5500,7193,wallet,refunded,39063.17,2025-02-26 10:46:07
5501,7170,wallet,completed,24661.81,2025-01-03 13:35:50
5502,126,cod,failed,18316.11,2025-12-30 07:57:00
5503,9719,net_banking,refunded,32970.55,2025-08-08 04:23:33
5504,4991,upi,failed,79645.07,2025-04-11 15:04:07
5505,6174,upi,refunded,27148.22,2025-01-13 13:47:15
5506,388,net_banking,completed,82024.43,2025-08-15 01:18:20
5507,6261,wallet,pending,31011.52,2024-12-28 17:51:24
5508,9128,cod,failed,80967.88,2024-11-26 10:03:01
5509,2022,wallet,refunded,14208.32,2025-01-29 22:02:06
5510,2838,wallet,pending,6388.83,2024-05-28 15:46:21
5511,166,credit_card,failed,23837.86,2026-01-01 10:31:12
5512,3580,wallet,pending,99967.82,2025-05-25 16:09:19
5513,1380,wallet,pending,75504.28,2025-07-17 23:23:34
5514,1237,cod,refunded,59129.05,2024-07-23 21:03:37
5515,4083,debit_card,pending,62602.34,2026-03-06 08:52:21
5516,22,net_banking,failed,57188.81,2025-03-25 14:57:04
5517,5567,credit_card,failed,28358.93,2025-11-29 05:56:51
5518,2799,net_banking,pending,82595.59,2025-05-02 18:35:43
5519,9677,debit_card,pending,14294.14,2025-03-21 17:56:13
5520,8522,upi,failed,76242.5,2025-12-03 05:53:52
5521,1827,net_banking,pending,67449.88,2025-05-23 07:44:56
5522,9698,debit_card,refunded,80910.16,2024-05-17 04:37:05
5523,4473,credit_card,failed,98176.63,2025-09-18 15:43:42
5524,1879,cod,refunded,23341.11,2025-12-15 09:58:29
5525,3941,wallet,pending,19661.61,2025-06-18 17:53:32
5526,229,cod,failed,48329.56,2025-11-06 01:54:45
5527,4822,credit_card,pending,24365.61,2025-11-21 19:49:35
5528,6733,debit_card,completed,41498.15,2025-07-03 00:09:46
5529,5483,wallet,failed,12305.21,2025-05-17 02:10:21
5530,5347,debit_card,failed,93118.48,2024-06-10 08:59:03
5531,8751,debit_card,failed,8458.64,2024-08-16 04:54:05
5532,7072,debit_card,failed,49357.55,2026-04-13 18:01:35
5533,1201,credit_card,refunded,28358.87,2026-01-19 16:23:13
5534,4556,cod,refunded,41113.16,2025-02-06 15:39:19
5535,8200,upi,refunded,10728.32,2024-12-31 13:06:12
5536,3115,debit_card,pending,79251.12,2025-09-14 05:24:09
5537,1647,credit_card,completed,83221.7,2025-10-25 21:36:09
5538,1655,upi,failed,68545.85,2025-03-26 18:14:05
5539,1613,wallet,failed,52612.59,2025-11-08 05:50:10
5540,1979,credit_card,pending,28595.16,2025-11-01 07:48:37
5541,748,debit_card,completed,76613.79,2025-08-25 11:41:48
5542,6074,debit_card,failed,63421.31,2024-11-12 13:50:13
5543,9701,net_banking,completed,51073.85,2024-08-08 22:04:23
5544,242,credit_card,failed,96188.27,2024-08-07 13:37:57
5545,8813,credit_card,completed,69355.66,2025-12-02 01:21:36
5546,5515,net_banking,completed,81231.1,2026-03-30 19:21:45
5547,6540,net_banking,refunded,39581.69,2024-09-18 14:33:31
5548,2341,net_banking,pending,39764.61,2024-06-30 11:48:11
5549,9553,debit_card,refunded,52914.78,2025-08-11 05:59:40
5550,9090,wallet,failed,87095.1,2025-02-11 06:50:33
5551,8399,cod,refunded,95836.96,2024-11-19 07:09:31
5552,8934,credit_card,completed,84390.71,2025-02-19 10:45:39
5553,8713,debit_card,failed,49914.86,2024-10-07 04:08:54
5554,7269,cod,pending,34873.73,2024-05-21 15:32:24
5555,1454,credit_card,failed,47484.67,2024-05-23 07:05:33
5556,28,cod,pending,18557.32,2024-12-10 09:16:48
5557,8474,debit_card,pending,21635.55,2024-04-28 12:27:28
5558,1289,cod,failed,83874.59,2024-07-31 08:50:31
5559,2830,upi,pending,83117.76,2024-09-17 04:14:37
5560,4930,cod,completed,2188.85,2025-03-10 01:42:52
5561,4843,upi,refunded,56751.83,2025-07-05 07:02:55
5562,8725,cod,failed,14753.73,2024-09-16 12:47:11
5563,5369,wallet,refunded,22184.39,2025-03-09 11:02:49
5564,9497,credit_card,pending,92985.77,2025-12-31 01:51:18
5565,9679,net_banking,refunded,52642.83,2026-01-20 14:55:38
5566,9979,debit_card,completed,27748.17,2026-03-06 02:02:30
5567,119,credit_card,failed,10488.86,2024-08-14 21:31:04
5568,5965,credit_card,pending,19890.98,2025-03-16 16:49:48
5569,718,debit_card,pending,44385.06,2025-06-18 00:29:07
5570,6373,net_banking,pending,47723.16,2025-07-04 10:23:35
5571,6343,cod,pending,38836.1,2024-11-03 06:55:27
5572,6586,wallet,failed,85495.0,2026-03-31 15:25:44
5573,5093,cod,completed,79611.74,2024-09-29 16:47:22
5574,508,wallet,refunded,12735.19,2024-04-19 13:11:32
5575,5072,wallet,pending,51237.68,2024-06-09 13:12:26
5576,8759,net_banking,refunded,60476.32,2024-08-24 00:27:36
5577,3709,upi,failed,89688.58,2026-02-15 04:34:23
5578,914,upi,failed,44049.33,2024-05-18 04:56:47
5579,5065,net_banking,refunded,17195.85,2024-11-11 08:02:42
5580,3645,wallet,refunded,85360.32,2025-11-04 23:19:14
5581,6615,debit_card,pending,70745.82,2025-04-29 00:08:34
5582,9551,credit_card,refunded,860.13,2025-12-21 09:35:34
5583,4465,wallet,failed,95218.06,2024-06-09 10:36:45
5584,7817,cod,completed,86438.51,2024-10-06 06:50:22
5585,1119,wallet,pending,6347.33,2025-04-17 20:29:27
5586,916,cod,refunded,42405.47,2026-03-30 21:57:27
5587,8635,net_banking,completed,81793.23,2024-08-25 17:42:14
5588,2199,credit_card,failed,78689.63,2026-04-07 10:33:02
5589,9437,debit_card,failed,51408.37,2025-09-23 13:00:56
5590,4100,cod,pending,80687.93,2025-05-07 09:47:55
5591,4993,net_banking,pending,77923.35,2024-07-16 20:09:19
5592,6000,cod,refunded,8926.5,2024-06-20 05:21:47
5593,2604,net_banking,failed,38888.66,2025-09-21 01:27:46
5594,5677,net_banking,failed,10173.68,2025-04-11 02:18:18
5595,7019,upi,refunded,39036.64,2026-01-09 13:37:01
5596,7497,credit_card,failed,45892.73,2026-03-18 16:45:11
5597,1838,credit_card,pending,14120.79,2025-01-10 07:42:22
5598,8097,credit_card,pending,52278.7,2025-08-11 04:34:39
5599,290,cod,failed,62637.82,2025-11-05 12:04:14
5600,9286,debit_card,failed,57010.87,2025-02-02 03:22:30
5601,8037,cod,completed,80419.92,2026-02-08 18:50:28
5602,6706,debit_card,failed,72171.63,2025-04-18 08:02:34
5603,5556,debit_card,failed,46096.68,2024-11-05 13:38:44
5604,1281,upi,pending,71170.93,2025-07-11 07:29:33
5605,3894,debit_card,failed,87188.16,2025-06-26 23:05:46
5606,9952,cod,failed,53597.7,2025-06-18 16:41:31
5607,8450,net_banking,pending,50447.65,2026-03-10 17:57:31
5608,8463,cod,completed,75208.73,2026-03-20 04:33:21
5609,4144,debit_card,failed,95378.44,2026-01-11 15:46:28
5610,2639,wallet,refunded,54064.6,2025-11-16 12:34:52
5611,3554,debit_card,pending,69124.9,2024-12-31 21:27:04
5612,55,credit_card,completed,21978.01,2025-08-22 15:05:36
5613,9551,wallet,completed,1059.17,2025-09-17 14:01:51
5614,225,upi,pending,4839.2,2024-12-28 17:38:26
5615,8028,net_banking,failed,55459.07,2025-06-02 05:11:36
5616,9294,cod,pending,10692.97,2024-08-17 23:11:09
5617,4982,credit_card,failed,43321.89,2025-09-19 18:25:11
5618,7,debit_card,failed,45065.41,2025-09-30 19:13:41
5619,8003,credit_card,pending,61108.19,2026-01-27 22:50:13
5620,923,debit_card,refunded,73571.64,2025-10-27 16:20:45
5621,9235,credit_card,failed,39151.95,2025-07-21 04:54:40
5622,6471,wallet,pending,77796.32,2025-05-28 01:01:32
5623,9427,credit_card,completed,76859.4,2025-10-01 07:14:09
5624,6881,upi,completed,38101.22,2024-11-21 18:54:01
5625,6694,wallet,refunded,8044.5,2026-01-05 07:04:28
5626,3177,net_banking,refunded,67209.71,2025-07-24 08:47:43
5627,7783,credit_card,refunded,91725.92,2025-12-14 15:06:50
5628,7499,upi,completed,59812.87,2026-03-16 12:16:27
5629,9348,cod,failed,93343.58,2024-10-26 15:16:55
5630,2948,cod,refunded,62316.04,2024-10-11 19:16:33
5631,5858,upi,refunded,92521.07,2026-01-12 02:03:14
5632,8917,cod,pending,67194.35,2024-05-06 08:55:50
5633,4339,credit_card,completed,25856.47,2025-03-22 02:36:31
5634,2685,net_banking,refunded,3641.15,2025-04-29 13:46:37
5635,626,wallet,refunded,33850.71,2024-11-16 12:35:06
5636,5538,credit_card,failed,43052.67,2024-12-29 23:50:59
5637,4351,upi,pending,54392.96,2026-04-19 04:22:31
5638,8793,wallet,refunded,44246.2,2025-05-19 07:59:43
5639,9695,cod,failed,86408.05,2024-12-08 13:38:03
5640,1662,debit_card,pending,92022.32,2025-05-11 14:18:55
5641,3292,wallet,refunded,6317.37,2025-11-02 16:07:15
5642,4561,cod,pending,29950.71,2025-02-27 10:56:50
5643,2757,credit_card,pending,24151.92,2024-05-28 22:40:26
5644,8814,upi,completed,55255.39,2025-07-22 16:34:37
5645,2859,wallet,pending,93567.33,2024-12-08 09:24:46
5646,5090,credit_card,failed,39102.11,2026-01-01 18:54:20
5647,5112,net_banking,refunded,68764.06,2026-02-18 12:27:22
5648,3212,upi,refunded,92706.18,2024-11-05 05:25:23
5649,3031,debit_card,refunded,66353.51,2024-07-10 19:52:02
5650,7890,debit_card,completed,4837.67,2026-01-19 04:22:57
5651,9347,credit_card,completed,30650.31,2024-08-12 01:01:13
5652,4862,upi,refunded,65564.74,2025-06-24 04:50:07
5653,4642,debit_card,completed,83526.5,2024-10-09 19:17:56
5654,689,wallet,failed,29661.95,2026-02-04 01:01:26
5655,9852,net_banking,refunded,10262.25,2025-12-18 15:40:57
5656,7545,cod,completed,5818.09,2024-10-06 04:11:40
5657,7738,wallet,pending,57332.32,2026-03-04 04:55:16
5658,1245,cod,failed,39739.84,2024-10-29 07:26:08
5659,6871,credit_card,refunded,2017.05,2025-04-14 18:41:21
5660,9409,upi,pending,9358.03,2026-03-23 04:18:06
5661,650,debit_card,failed,40456.4,2024-08-16 03:33:50
5662,2671,upi,refunded,69342.54,2026-04-08 09:28:36
5663,2179,credit_card,pending,97931.95,2024-07-04 16:36:31
5664,9750,credit_card,completed,52714.64,2025-10-12 18:45:38
5665,5677,net_banking,failed,37424.73,2025-06-14 06:08:11
5666,393,credit_card,failed,29851.84,2025-05-17 00:13:56
5667,1208,upi,refunded,85159.48,2025-01-26 01:18:04
5668,6263,cod,completed,4222.18,2025-03-05 14:53:01
5669,6134,cod,refunded,89608.22,2025-11-16 20:15:56
5670,8141,upi,refunded,15560.2,2025-02-23 16:22:49
5671,3071,credit_card,completed,11449.98,2025-03-10 18:47:01
5672,5232,wallet,completed,82255.54,2025-07-03 04:18:24
5673,9198,debit_card,pending,32110.21,2025-01-01 08:53:00
5674,7529,credit_card,pending,74453.99,2024-12-07 09:57:46
5675,7834,cod,refunded,70270.66,2024-06-21 02:58:51
5676,474,cod,refunded,18555.21,2024-10-24 11:02:32
5677,3548,debit_card,failed,51989.41,2024-08-23 06:49:34
5678,9959,debit_card,completed,22819.87,2025-08-16 01:16:07
5679,7627,net_banking,failed,42102.34,2025-04-27 20:21:01
5680,7797,wallet,failed,93558.42,2026-04-10 05:26:13
5681,6357,wallet,failed,20530.14,2025-09-15 23:38:43
5682,3052,upi,pending,96764.22,2024-06-09 14:55:42
5683,4810,wallet,failed,15705.31,2025-12-12 01:02:13
5684,9201,wallet,pending,88762.14,2024-12-18 23:12:20
5685,7231,upi,refunded,86835.55,2026-04-08 10:50:06
5686,4683,net_banking,failed,53012.58,2026-03-10 20:29:52
5687,7193,wallet,failed,39508.29,2024-06-02 07:22:21
5688,4904,upi,pending,77595.32,2025-03-23 11:13:56
5689,9532,debit_card,failed,13840.82,2025-02-28 09:36:28
5690,9304,debit_card,failed,38653.31,2026-01-12 04:27:29
5691,2088,cod,failed,9210.98,2025-03-20 18:48:47
5692,5667,debit_card,completed,66735.87,2024-08-16 18:14:51
5693,8037,debit_card,failed,10875.8,2025-03-06 20:17:51
5694,9024,net_banking,refunded,53076.47,2025-04-21 15:13:41
5695,3941,upi,pending,27446.61,2024-05-12 20:57:53
5696,9172,net_banking,refunded,44187.8,2025-01-03 08:50:32
5697,7290,net_banking,completed,58460.65,2026-04-17 08:38:32
5698,1268,credit_card,completed,6824.66,2025-01-31 19:00:30
5699,8797,net_banking,completed,49780.84,2024-07-19 22:31:22
5700,9315,net_banking,pending,87501.05,2024-12-14 08:17:50
5701,8837,wallet,refunded,43865.63,2024-10-19 04:03:35
5702,4633,cod,completed,95168.53,2025-05-02 00:00:44
5703,5416,cod,pending,66501.43,2026-03-02 22:20:37
5704,5316,net_banking,failed,40403.64,2025-05-06 03:34:20
5705,2364,credit_card,refunded,21003.28,2026-04-09 18:43:50
5706,6668,upi,pending,53174.0,2025-02-20 23:01:23
5707,6631,upi,pending,34679.24,2025-07-20 03:37:37
5708,1408,debit_card,pending,29378.04,2024-10-02 08:24:17
5709,1176,cod,completed,71258.05,2025-02-27 22:17:33
5710,2054,cod,refunded,62390.3,2025-03-19 04:22:23
5711,8711,cod,refunded,66127.05,2026-02-07 21:31:11
5712,7000,upi,pending,92080.52,2024-10-18 17:24:57
5713,4153,net_banking,refunded,80796.34,2024-11-27 14:45:57
5714,1680,net_banking,pending,80006.41,2024-10-25 00:52:06
5715,5734,wallet,completed,61446.85,2025-08-06 08:31:24
5716,7588,credit_card,pending,99575.0,2026-01-04 00:08:24
5717,5485,upi,completed,18479.3,2024-08-25 04:28:40
5718,5051,credit_card,completed,26369.98,2025-01-05 04:11:29
5719,6322,upi,failed,15502.19,2024-08-20 18:10:37
5720,9849,upi,refunded,56167.41,2025-07-27 13:49:06
5721,3206,upi,pending,38001.01,2024-12-29 05:00:31
5722,3908,debit_card,pending,94074.67,2025-07-24 01:15:32
5723,2948,debit_card,refunded,71688.44,2025-02-05 19:34:20
5724,1353,debit_card,pending,50098.6,2026-02-10 19:23:51
5725,981,debit_card,pending,74697.26,2024-06-22 11:35:16
5726,9843,wallet,pending,3284.29,2024-07-06 07:03:30
5727,8743,upi,refunded,97378.55,2024-06-21 20:58:56
5728,5162,upi,failed,44720.22,2024-06-22 00:59:50
5729,7961,debit_card,failed,68696.2,2025-12-28 12:45:37
5730,3549,debit_card,completed,22966.05,2025-11-12 21:19:06
5731,9936,credit_card,completed,12826.67,2024-04-25 16:53:08
5732,1087,wallet,completed,41647.69,2024-08-13 15:41:16
5733,9506,cod,failed,62405.59,2025-06-12 19:51:30
5734,4080,upi,pending,52484.77,2025-03-17 23:14:11
5735,6391,wallet,refunded,20710.82,2025-05-06 18:15:22
5736,9464,net_banking,failed,51096.46,2026-03-16 12:06:36
5737,5488,net_banking,completed,47471.19,2024-06-29 19:30:00
5738,3106,net_banking,pending,62550.4,2026-04-14 20:37:17
5739,4251,upi,refunded,84947.07,2025-12-26 12:12:04
5740,8606,upi,failed,56440.04,2026-01-06 18:40:14
5741,477,wallet,pending,38022.24,2025-10-12 18:47:37
5742,461,wallet,failed,46790.36,2025-09-04 09:39:17
5743,3252,credit_card,refunded,14789.73,2024-08-15 02:00:52
5744,6975,upi,refunded,72077.8,2024-05-29 00:00:06
5745,5433,wallet,refunded,17826.79,2024-04-20 17:31:56
5746,4385,upi,failed,38945.11,2025-04-20 02:34:46
5747,3974,credit_card,completed,72814.39,2024-09-04 00:49:30
5748,4590,debit_card,pending,57963.99,2024-05-14 11:54:31
5749,2831,net_banking,failed,58632.37,2024-07-31 18:55:55
5750,9292,credit_card,pending,68574.86,2024-12-01 11:08:31
5751,2347,debit_card,pending,18248.74,2026-02-03 08:05:24
5752,1213,upi,pending,98773.4,2025-01-28 23:39:18
5753,8320,upi,pending,21100.22,2025-09-28 07:14:54
5754,8350,upi,pending,32538.12,2025-10-03 16:17:00
5755,1773,cod,refunded,66954.61,2026-04-02 04:56:28
5756,2707,debit_card,refunded,884.29,2026-01-21 06:29:51
5757,8806,net_banking,refunded,47662.93,2025-10-14 19:16:39
5758,1267,wallet,pending,75115.23,2025-01-21 14:15:18
5759,3370,debit_card,completed,96401.81,2025-09-18 10:50:54
5760,7061,credit_card,refunded,24267.84,2025-07-07 09:25:29
5761,7607,wallet,failed,24059.4,2024-06-26 02:07:03
5762,6983,net_banking,failed,88077.47,2024-05-20 12:17:23
5763,5073,net_banking,failed,99654.4,2024-08-25 10:34:34
5764,3592,credit_card,pending,81722.33,2026-03-13 15:06:27
5765,3422,debit_card,completed,98439.6,2024-12-15 17:06:20
5766,8926,cod,failed,81119.07,2024-12-31 12:54:40
5767,3977,net_banking,refunded,95859.64,2024-07-05 18:13:24
5768,7883,debit_card,pending,74724.23,2024-05-19 08:33:32
5769,8979,upi,completed,7808.07,2025-07-15 19:59:10
5770,6928,cod,failed,76229.08,2024-06-22 01:39:35
5771,9872,wallet,refunded,54598.17,2024-05-19 19:12:43
5772,2271,upi,completed,9408.11,2025-08-09 07:11:09
5773,2232,cod,pending,15010.68,2024-04-19 06:35:44
5774,5992,wallet,completed,73571.29,2026-01-17 03:11:02
5775,2760,cod,completed,2193.94,2026-04-05 16:13:20
5776,8904,credit_card,failed,11195.67,2024-09-15 10:23:17
5777,5405,net_banking,pending,66331.75,2025-12-23 08:45:55
5778,7382,credit_card,refunded,49872.06,2024-08-29 02:25:46
5779,3055,upi,failed,89774.69,2026-03-16 20:57:41
5780,5629,upi,refunded,32655.4,2025-02-16 16:51:32
5781,9872,net_banking,pending,10400.04,2026-01-19 06:39:19
5782,1806,upi,refunded,80061.41,2025-05-04 23:35:51
5783,7971,debit_card,pending,67410.2,2024-07-11 15:17:07
5784,2139,upi,completed,38781.7,2024-11-12 18:01:15
5785,4845,upi,refunded,88615.13,2025-07-23 23:50:40
5786,9370,upi,refunded,52879.29,2024-12-01 11:14:34
5787,6082,wallet,completed,70903.68,2025-08-10 03:09:52
5788,206,wallet,pending,19318.39,2026-01-29 02:38:04
5789,5673,wallet,failed,50392.14,2025-06-01 17:36:17
5790,7803,debit_card,refunded,19121.39,2024-06-13 18:53:48
5791,3072,cod,refunded,35062.27,2026-01-25 04:32:24
5792,3069,net_banking,pending,60633.46,2025-08-08 00:52:04
5793,6372,upi,completed,11133.28,2024-11-26 01:03:34
5794,110,debit_card,completed,55024.47,2024-08-04 18:36:45
5795,7191,debit_card,pending,48912.61,2024-06-08 13:14:21
5796,7123,net_banking,failed,56953.83,2025-04-13 05:12:04
5797,8088,credit_card,refunded,64900.89,2025-08-02 22:24:30
5798,5127,wallet,pending,72842.02,2026-02-10 04:25:32
5799,1917,wallet,refunded,66336.63,2024-11-07 01:02:34
5800,4377,debit_card,completed,34614.67,2024-08-19 08:39:38
5801,2352,debit_card,failed,78841.93,2025-08-31 21:39:42
5802,2821,credit_card,pending,86218.05,2025-12-12 21:42:45
5803,8336,net_banking,pending,68678.58,2025-10-14 18:30:04
5804,68,credit_card,completed,17960.26,2025-05-24 00:53:43
5805,903,upi,completed,13212.57,2024-07-02 18:25:59
5806,2734,credit_card,completed,57628.55,2025-05-09 16:28:44
5807,5888,net_banking,pending,52960.79,2025-08-03 04:17:47
5808,8657,credit_card,failed,42524.29,2024-10-09 22:24:23
5809,1162,net_banking,pending,83596.01,2025-10-06 07:06:39
5810,255,credit_card,failed,47069.32,2024-11-25 11:07:08
5811,8791,debit_card,failed,80903.95,2024-05-13 23:46:30
5812,5775,wallet,pending,76919.86,2025-02-18 16:00:32
5813,7981,debit_card,pending,79075.42,2026-02-09 23:58:13
5814,6861,upi,pending,73648.24,2025-01-07 03:39:30
5815,8437,wallet,failed,46258.62,2025-09-17 15:16:53
5816,7039,credit_card,completed,46537.97,2024-08-23 13:33:23
5817,3226,credit_card,refunded,2087.73,2025-10-10 20:39:41
5818,5708,credit_card,completed,68903.08,2025-04-21 05:38:59
5819,5575,credit_card,refunded,82249.37,2026-01-08 11:09:55
5820,3265,debit_card,refunded,78481.07,2025-04-05 13:59:31
5821,997,cod,failed,15532.86,2025-01-22 18:14:36
5822,4512,credit_card,refunded,60880.85,2025-05-19 08:45:25
5823,4214,cod,failed,43183.87,2024-12-13 02:18:35
5824,4912,net_banking,refunded,37951.78,2024-12-03 04:43:00
5825,6498,cod,failed,41232.33,2025-09-08 16:32:55
5826,1968,upi,completed,71456.98,2025-10-19 05:01:51
5827,4998,credit_card,pending,604.2,2026-01-11 20:34:35
5828,222,cod,pending,21251.58,2025-02-24 15:33:27
5829,7268,upi,completed,44789.91,2025-03-09 18:08:27
5830,4444,net_banking,pending,1822.46,2026-01-05 21:33:25
5831,7778,debit_card,completed,19128.68,2026-04-11 20:20:46
5832,2957,debit_card,failed,84723.36,2024-10-18 17:40:20
5833,8884,cod,completed,22398.02,2025-12-27 00:39:21
5834,7005,debit_card,completed,87105.38,2026-02-06 02:08:15
5835,3426,cod,completed,26930.24,2024-12-15 08:52:45
5836,728,credit_card,failed,27666.71,2025-09-18 14:31:23
5837,7713,net_banking,refunded,36970.89,2024-12-28 19:04:05
5838,8832,net_banking,refunded,7942.86,2024-09-29 15:30:32
5839,827,credit_card,pending,88729.97,2024-10-23 01:14:50
5840,9806,credit_card,pending,53014.13,2025-04-12 09:37:53
5841,6246,debit_card,failed,50007.81,2024-08-12 14:58:54
5842,3912,wallet,completed,62587.06,2025-10-17 07:51:59
5843,3377,upi,pending,28588.69,2024-08-17 16:06:59
5844,2104,net_banking,refunded,96382.49,2024-05-17 16:34:51
5845,3692,credit_card,failed,97017.21,2024-06-19 19:44:12
5846,5696,cod,failed,67639.84,2024-06-03 17:46:00
5847,784,cod,pending,50387.18,2025-07-19 13:49:47
5848,6071,net_banking,failed,46146.69,2026-02-27 20:26:43
5849,1615,cod,completed,11053.77,2024-07-19 13:02:53
5850,3660,cod,completed,93778.14,2024-08-11 19:34:38
5851,8048,credit_card,failed,27534.12,2024-07-11 17:49:15
5852,6360,wallet,failed,1751.19,2025-04-02 19:06:07
5853,3245,cod,pending,24530.84,2024-07-26 01:28:44
5854,6011,cod,failed,85275.96,2024-08-13 02:16:36
5855,8998,upi,completed,61652.23,2025-11-01 12:01:38
5856,2636,net_banking,failed,99081.58,2024-06-15 03:41:02
5857,7432,credit_card,pending,47046.61,2024-11-24 12:20:36
5858,7354,debit_card,completed,84112.87,2025-12-08 11:17:57
5859,7982,cod,pending,6770.97,2025-01-02 13:07:35
5860,6918,upi,completed,40222.77,2025-10-05 06:45:40
5861,5669,upi,refunded,8383.64,2024-12-23 14:55:50
5862,7750,wallet,completed,7993.5,2025-07-13 01:00:15
5863,624,wallet,completed,87852.94,2024-10-21 22:38:30
5864,2704,cod,refunded,46840.98,2025-10-29 07:03:09
5865,6856,cod,pending,43484.06,2025-04-28 04:14:14
5866,362,upi,pending,50592.93,2025-03-23 05:51:09
5867,6361,credit_card,failed,38483.85,2025-03-03 11:21:02
5868,1644,credit_card,completed,55110.1,2024-07-23 08:23:51
5869,2125,credit_card,pending,98701.69,2026-04-11 08:43:01
5870,5132,wallet,refunded,30491.69,2025-09-01 13:27:03
5871,5916,wallet,completed,2333.87,2025-09-20 04:03:59
5872,8079,upi,completed,98864.75,2025-09-22 18:54:46
5873,6184,debit_card,pending,95781.05,2025-06-21 22:53:24
5874,9475,debit_card,refunded,98850.33,2025-11-06 15:15:36
5875,1548,wallet,refunded,12095.71,2025-07-19 13:36:02
5876,7781,upi,refunded,54592.55,2024-12-10 02:29:21
5877,3571,upi,failed,65992.27,2026-04-17 05:42:01
5878,9691,net_banking,failed,66783.61,2025-10-21 21:24:21
5879,2779,debit_card,pending,41663.2,2024-09-29 01:03:15
5880,9303,wallet,completed,33899.3,2026-03-15 17:37:26
5881,5622,wallet,completed,5541.62,2025-04-21 16:14:15
5882,3247,upi,pending,66420.15,2025-09-10 18:44:09
5883,9041,net_banking,failed,40630.99,2024-05-15 09:22:27
5884,4025,upi,failed,61748.86,2025-01-26 23:58:37
5885,643,wallet,failed,84297.0,2024-08-18 16:34:17
5886,4756,wallet,completed,92138.07,2025-02-16 15:33:23
5887,9962,debit_card,refunded,72502.6,2024-09-14 20:13:45
5888,2681,net_banking,refunded,50656.81,2025-01-12 03:29:08
5889,3436,upi,pending,49720.4,2024-06-09 09:59:02
5890,3079,debit_card,pending,93892.72,2024-05-27 02:24:44
5891,1458,net_banking,refunded,8694.05,2024-05-13 11:34:46
5892,8046,net_banking,pending,12008.66,2026-02-01 10:15:41
5893,3702,upi,pending,17533.36,2026-02-10 16:57:19
5894,8052,debit_card,refunded,6698.29,2026-01-03 07:19:23
5895,5094,upi,refunded,75710.09,2024-10-31 23:38:07
5896,4288,credit_card,refunded,62700.21,2025-02-15 16:31:49
5897,1088,wallet,failed,63919.75,2024-09-11 00:23:59
5898,95,credit_card,pending,2924.21,2026-01-10 05:04:17
5899,252,credit_card,completed,23955.96,2025-05-10 14:52:29
5900,2761,cod,pending,27701.02,2025-04-14 02:57:46
5901,8972,wallet,pending,25601.03,2025-09-12 10:46:24
5902,132,credit_card,pending,72691.44,2025-02-21 20:22:00
5903,4051,cod,completed,10983.39,2025-12-18 20:18:42
5904,9152,cod,pending,58064.2,2025-10-21 21:58:58
5905,7637,net_banking,completed,26730.03,2026-02-18 02:10:31
5906,4093,cod,refunded,71096.9,2024-12-26 10:35:01
5907,4735,upi,refunded,7642.45,2025-04-03 08:00:10
5908,5084,net_banking,pending,37393.04,2024-07-31 08:07:09
5909,8935,cod,completed,20715.23,2026-01-12 17:53:12
5910,6508,upi,refunded,31025.95,2024-12-29 00:37:59
5911,730,cod,pending,29220.96,2025-11-18 23:40:21
5912,7560,cod,pending,60365.4,2025-10-20 13:13:35
5913,9978,credit_card,completed,22355.76,2025-03-13 03:46:04
5914,8556,debit_card,refunded,34819.52,2025-09-12 12:10:42
5915,1988,wallet,refunded,53515.72,2024-12-19 14:42:13
5916,9514,net_banking,pending,13648.06,2026-03-31 04:39:14
5917,6606,net_banking,pending,38565.0,2025-11-23 19:51:41
5918,9406,wallet,completed,72897.8,2025-07-03 04:13:47
5919,7497,net_banking,pending,67539.61,2026-02-22 09:48:40
5920,8231,cod,refunded,69633.47,2025-10-14 16:52:13
5921,6174,upi,refunded,92030.93,2024-09-08 23:55:16
5922,4857,wallet,refunded,37178.6,2024-04-24 21:17:25
5923,9784,net_banking,refunded,66394.44,2026-02-23 05:12:13
5924,5239,wallet,refunded,49095.26,2025-12-18 10:39:13
5925,7904,debit_card,pending,4019.79,2024-08-24 15:08:37
5926,7576,upi,pending,73263.39,2024-10-30 18:09:09
5927,6742,wallet,completed,19294.94,2025-03-08 01:42:58
5928,4067,net_banking,completed,83802.47,2024-06-30 12:18:05
5929,3670,wallet,completed,27976.62,2025-05-02 06:59:19
5930,4629,cod,pending,92666.85,2026-02-28 03:30:59
5931,2879,net_banking,refunded,56282.7,2025-01-03 23:12:14
5932,6625,upi,refunded,5314.5,2024-08-12 04:40:14
5933,4029,cod,failed,26225.64,2024-05-21 18:02:04
5934,6597,credit_card,failed,15625.47,2026-03-06 21:39:44
5935,7536,debit_card,completed,6764.3,2024-08-06 02:46:07
5936,3570,credit_card,failed,51444.16,2024-10-22 12:58:59
5937,7190,cod,completed,79911.82,2025-05-22 09:37:02
5938,8322,wallet,pending,98315.32,2025-08-01 04:32:31
5939,2563,wallet,failed,33433.47,2025-05-08 20:45:31
5940,8191,net_banking,completed,5610.46,2024-11-20 22:21:06
5941,8563,wallet,completed,49866.87,2026-03-24 20:02:58
5942,523,net_banking,pending,83270.27,2024-09-23 04:56:12
5943,9851,cod,pending,41801.44,2025-10-30 23:01:04
5944,3088,cod,pending,34644.93,2024-09-06 07:37:40
5945,4621,debit_card,failed,29430.85,2025-03-09 16:17:17
