id,customer_id,vendor_id,order_date,status,total_amount
4665,53,37,2024-06-20 02:23:08,processing,23207.31
4666,444,3,2024-12-02 18:52:48,processing,46761.58
4667,274,48,2024-06-24 16:19:06,pending,10351.25
4668,500,36,2025-02-06 11:59:36,delivered,71871.25
4669,114,48,2024-07-24 22:51:22,processing,21925.2
4670,50,3,2024-11-20 01:50:40,shipped,1268.61
4671,301,27,2024-06-08 00:33:42,pending,99132.43
4672,330,38,2025-01-09 20:47:49,delivered,89320.96
4673,48,22,2024-05-12 03:38:58,processing,61216.23
4674,48,17,2025-07-17 23:51:47,cancelled,53735.42
4675,323,49,2024-10-18 11:14:30,processing,4512.64
4676,353,18,2025-04-25 07:16:15,cancelled,16787.07
4677,388,45,2025-04-30 23:18:04,pending,92630.2
4678,251,14,2025-09-23 16:36:34,delivered,88758.08
4679,52,6,2025-11-30 19:59:48,cancelled,58329.63
4680,474,37,2024-07-06 09:50:30,shipped,109.28
4681,357,23,2024-04-26 11:50:18,shipped,75357.41
4682,285,45,2024-06-05 12:47:53,processing,2787.25
4683,50,41,2024-11-11 18:43:39,cancelled,2234.0
4684,141,13,2025-11-24 01:09:59,processing,82249.17
4685,120,48,2024-04-24 17:20:15,pending,73270.78
4686,101,14,2025-09-17 21:07:45,processing,13349.55
4687,236,4,2025-07-15 12:11:35,delivered,22639.96
4688,69,3,2025-12-23 02:30:39,pending,72601.81
4689,371,14,2024-05-21 14:56:16,shipped,62750.34
4690,451,49,2024-07-03 07:53:09,shipped,83491.16
4691,222,10,2024-09-30 01:13:20,pending,83378.6
4692,82,31,2025-05-29 19:38:40,delivered,861.52
4693,192,3,2025-12-25 02:35:38,cancelled,17592.06
4694,432,27,2024-04-24 17:59:44,pending,8574.25
4695,81,14,2025-02-04 21:32:28,pending,15458.6
4696,56,28,2025-07-31 11:04:32,processing,69998.79
4697,86,18,2025-05-28 01:30:26,cancelled,71400.86
4698,453,44,2025-12-01 11:28:34,cancelled,95001.69
4699,478,38,2024-11-11 14:09:41,cancelled,98442.31
4700,454,29,2026-04-13 02:45:19,processing,82894.68
4701,305,35,2025-05-01 12:56:35,cancelled,21637.2
4702,230,28,2025-04-21 16:18:10,processing,61133.78
4703,407,29,2025-11-28 00:28:43,shipped,31641.45
4704,311,14,2025-01-05 21:19:01,pending,19707.34
4705,152,25,2025-08-01 12:55:31,cancelled,46540.35
4706,47,38,2025-03-18 16:13:07,pending,79680.52
4707,65,4,2025-01-05 12:22:24,processing,73726.66
4708,274,8,2025-02-01 02:33:31,cancelled,47984.24
4709,466,42,2025-09-30 17:24:52,cancelled,71273.65
4710,419,9,2026-03-11 12:15:45,pending,51843.65
4711,276,15,2025-01-10 14:03:00,processing,24124.24
4712,26,33,2024-12-19 22:49:14,cancelled,54412.68
4713,38,16,2026-01-13 13:45:30,cancelled,55272.5
4714,174,34,2024-10-22 05:02:07,cancelled,9444.3
4715,134,22,2025-01-24 16:04:37,cancelled,13704.38
4716,92,3,2025-09-17 16:34:51,delivered,49101.78
4717,430,14,2025-02-22 14:40:02,processing,80306.72
4718,113,45,2025-02-07 01:10:32,pending,51843.71
4719,320,29,2025-08-06 12:55:45,pending,42270.03
4720,325,35,2024-06-02 13:40:57,pending,73800.34
4721,165,30,2025-01-20 15:29:20,processing,68165.76
4722,434,22,2026-02-26 05:57:57,pending,3407.3
4723,6,50,2024-12-31 15:01:37,pending,77552.9
4724,354,2,2026-01-05 08:35:20,pending,8455.02
4725,85,49,2024-07-05 22:03:52,cancelled,8198.21
4726,353,13,2024-04-21 12:07:31,delivered,95313.56
4727,51,29,2025-04-09 00:12:55,cancelled,64790.02
4728,30,41,2026-02-24 06:41:34,cancelled,2681.54
4729,77,23,2025-10-13 12:01:57,shipped,37966.6
4730,59,33,2025-02-25 04:52:25,shipped,75277.68
4731,134,11,2025-11-03 09:42:25,pending,54622.95
4732,76,39,2026-01-28 00:00:07,cancelled,54047.33
4733,148,32,2026-03-09 19:35:37,cancelled,91034.33
4734,40,10,2026-04-07 14:33:53,processing,82453.27
4735,148,33,2024-08-04 23:13:03,cancelled,78852.15
4736,161,25,2024-05-09 01:20:27,delivered,4134.28
4737,223,30,2025-07-30 15:01:24,pending,4510.23
4738,26,1,2024-07-23 13:32:35,shipped,88590.7
4739,194,23,2026-02-23 02:03:20,shipped,8959.99
4740,371,34,2025-06-05 06:16:15,shipped,53050.52
4741,208,25,2024-11-22 04:16:31,cancelled,12381.94
4742,212,10,2025-10-14 05:51:37,shipped,51217.09
4743,165,24,2025-11-23 18:28:30,pending,36684.44
4744,421,11,2026-01-12 04:17:20,cancelled,37595.02
4745,22,36,2024-10-29 03:42:01,pending,62539.19
4746,28,27,2025-01-30 06:39:14,processing,24114.95
4747,309,40,2025-04-05 02:59:11,cancelled,46056.36
4748,182,2,2025-08-12 09:32:02,cancelled,77883.52
4749,488,34,2025-10-04 02:02:11,processing,12664.09
4750,32,18,2025-09-12 20:57:49,pending,92821.05
4751,444,26,2026-02-23 17:51:34,shipped,83506.33
4752,64,36,2025-04-23 04:58:56,cancelled,73876.77
4753,134,41,2025-05-24 01:18:56,shipped,96218.99
4754,330,12,2025-03-05 23:51:39,cancelled,94849.68
4755,256,16,2025-09-13 22:10:21,cancelled,19466.23
4756,368,49,2024-09-12 01:59:03,processing,52879.3
4757,33,26,2024-04-21 12:57:13,shipped,24298.5
4758,345,5,2025-08-27 17:10:14,processing,69694.79
4759,317,44,2026-01-10 06:56:24,shipped,72626.36
4760,268,37,2024-12-25 08:33:36,shipped,40823.36
4761,82,2,2024-05-02 00:38:03,processing,87956.67
4762,388,46,2025-08-24 09:05:17,processing,36888.83
4763,372,34,2025-01-23 21:20:32,delivered,21466.04
4764,159,50,2026-02-26 12:37:19,shipped,8308.61
4765,448,3,2024-05-24 15:32:40,delivered,29233.37
4766,324,25,2026-01-06 08:35:30,processing,35532.14
4767,385,24,2025-11-11 15:10:19,shipped,86640.72
4768,22,12,2024-12-27 22:51:09,delivered,78887.04
4769,370,44,2025-09-27 16:08:36,shipped,34059.08
4770,350,12,2025-03-30 05:05:24,shipped,19248.04
4771,444,47,2024-10-17 12:28:18,pending,66899.57
4772,241,25,2025-08-03 09:30:19,shipped,41178.04
4773,144,19,2025-04-30 11:01:53,cancelled,57613.37
4774,418,34,2025-02-23 22:14:34,cancelled,91635.82
4775,12,50,2025-11-14 06:23:46,processing,73104.93
4776,189,16,2025-08-07 22:10:19,cancelled,69770.88
4777,266,12,2025-12-26 19:07:02,shipped,33221.97
4778,498,9,2024-06-21 07:27:19,delivered,61048.51
4779,357,4,2025-01-14 16:02:19,shipped,3850.34
4780,352,41,2025-03-17 11:33:38,pending,99313.29
4781,150,16,2026-04-18 12:25:53,processing,91656.94
4782,107,49,2026-04-12 14:44:00,shipped,19513.46
4783,270,17,2026-04-12 02:49:20,cancelled,31575.87
4784,363,8,2025-04-23 22:10:43,delivered,72872.26
4785,414,10,2025-09-12 10:57:05,pending,9096.76
4786,365,39,2026-02-13 20:07:30,delivered,52668.52
4787,370,8,2025-10-14 10:14:35,cancelled,4928.2
4788,500,13,2026-03-23 04:49:32,processing,59372.44
4789,324,44,2024-07-06 03:15:12,processing,49308.85
4790,69,26,2025-11-10 10:33:08,shipped,99944.41
4791,21,27,2025-02-12 00:54:22,pending,72363.75
4792,490,6,2024-12-03 08:37:33,cancelled,76159.22
4793,255,49,2025-08-03 17:09:47,shipped,99143.05
4794,49,30,2024-09-17 15:07:15,cancelled,85852.01
4795,399,36,2025-10-24 02:11:00,cancelled,89193.21
4796,6,12,2024-08-08 07:20:44,processing,82052.85
4797,416,2,2026-02-23 17:57:53,cancelled,10763.9
4798,399,27,2025-05-28 01:08:24,pending,55019.07
4799,429,39,2026-02-28 16:48:31,cancelled,92440.22
4800,126,45,2025-07-07 07:28:27,delivered,33451.81
4801,327,45,2025-12-19 17:30:36,delivered,26462.33
4802,146,39,2026-02-13 14:34:52,pending,96040.82
4803,465,27,2025-10-27 18:14:19,pending,88239.9
4804,349,14,2025-05-16 01:43:53,delivered,36853.69
4805,406,23,2024-05-13 18:24:24,processing,88599.81
4806,40,20,2024-07-27 10:07:53,cancelled,7184.18
4807,64,34,2025-05-10 20:37:07,cancelled,28754.93
4808,277,19,2025-12-29 00:26:19,processing,23211.82
4809,272,31,2024-06-25 18:05:46,shipped,83822.72
4810,301,9,2024-12-09 04:09:45,delivered,19551.12
4811,418,47,2026-01-25 14:49:41,processing,94165.85
4812,311,39,2025-09-23 21:24:39,cancelled,14873.44
4813,123,29,2025-06-19 08:00:07,shipped,33585.61
4814,215,5,2026-02-27 13:48:42,pending,25589.22
4815,19,45,2025-04-16 16:27:45,shipped,13092.24
4816,275,27,2024-08-27 15:21:18,pending,82975.35
4817,323,2,2026-03-16 08:53:24,shipped,23841.1
4818,480,26,2025-03-31 18:00:36,delivered,43593.59
4819,405,48,2024-07-17 23:01:45,pending,51981.99
4820,50,8,2025-04-28 14:53:46,processing,42708.95
4821,434,2,2025-09-15 19:10:02,pending,94390.41
4822,448,4,2025-06-13 01:24:12,cancelled,88505.24
4823,185,25,2024-10-23 05:21:16,delivered,88465.51
4824,46,49,2024-10-25 03:06:27,pending,38689.78
4825,351,30,2024-09-30 11:53:38,pending,32105.78
4826,382,14,2024-08-29 11:43:28,pending,95283.39
4827,394,14,2025-11-25 04:16:03,shipped,89759.61
4828,183,4,2025-09-13 13:09:47,delivered,50956.67
4829,94,28,2025-10-14 17:52:21,cancelled,10966.49
4830,321,32,2024-06-27 13:45:10,delivered,76328.89
4831,330,10,2024-07-10 00:43:13,cancelled,21164.78
4832,269,17,2025-03-22 21:37:25,shipped,74991.37
4833,21,8,2025-10-27 01:27:09,processing,30470.22
4834,284,1,2024-05-11 19:21:23,cancelled,98516.18
4835,400,13,2024-08-21 13:37:30,shipped,29914.18
4836,245,43,2026-04-10 16:30:10,cancelled,73692.15
4837,271,9,2026-04-10 15:49:47,delivered,4707.45
4838,120,42,2024-12-28 17:02:20,shipped,61489.4
4839,64,4,2026-03-21 05:12:39,pending,66735.87
4840,232,45,2025-02-10 23:23:28,pending,60607.64
4841,25,33,2025-12-05 07:39:17,shipped,99319.73
4842,298,46,2024-11-22 20:52:19,pending,80348.32
4843,147,37,2024-10-07 06:43:48,processing,93502.66
4844,366,29,2025-10-29 17:00:59,shipped,58331.62
4845,85,26,2024-11-05 05:10:01,cancelled,70645.55
4846,320,41,2025-09-18 08:30:28,delivered,76686.19
4847,294,25,2025-04-24 01:32:30,shipped,83045.19
4848,329,39,2026-03-17 05:26:18,cancelled,74627.3
4849,347,44,2025-09-21 23:32:12,delivered,9056.5
4850,268,19,2024-07-23 17:20:17,processing,53572.93
4851,188,38,2025-09-18 00:00:06,delivered,63714.02
4852,292,16,2024-08-02 13:18:22,processing,33102.35
4853,53,19,2026-04-05 19:40:20,pending,77252.72
4854,455,20,2025-06-08 07:13:56,cancelled,61916.48
4855,500,13,2025-08-24 04:49:02,processing,89064.91
4856,56,12,2025-11-03 13:19:39,processing,29513.72
4857,73,50,2025-05-06 05:23:58,delivered,40480.8
4858,287,4,2024-06-28 08:34:46,delivered,62259.57
4859,12,36,2025-12-28 00:34:19,delivered,15584.58
4860,328,8,2025-10-08 10:25:18,delivered,76402.78
4861,498,2,2025-01-02 14:29:07,delivered,17474.07
4862,111,20,2026-02-25 08:46:26,cancelled,94308.85
4863,371,15,2024-10-09 22:40:23,cancelled,60712.43
4864,167,43,2026-04-12 20:15:37,cancelled,90795.22
4865,333,16,2025-07-10 11:31:15,cancelled,13938.45
4866,460,36,2025-12-05 08:11:14,pending,83613.53
4867,146,1,2026-04-06 16:23:19,shipped,96006.05
4868,455,43,2025-07-29 16:05:56,pending,98161.65
4869,462,45,2024-06-08 08:06:13,cancelled,61039.7
4870,175,2,2025-09-01 07:24:08,cancelled,80478.07
4871,402,10,2025-01-10 16:48:55,delivered,59092.16
4872,184,35,2025-02-05 22:36:17,processing,43471.14
4873,137,6,2026-03-27 01:22:04,cancelled,38305.15
4874,194,23,2025-10-28 08:43:29,delivered,63072.25
4875,473,14,2025-11-17 04:32:49,pending,56223.23
4876,415,28,2025-11-11 18:42:13,pending,67233.96
4877,352,10,2025-11-03 06:07:34,processing,80742.52
4878,161,37,2025-02-09 13:06:14,shipped,98049.36
4879,385,8,2025-09-09 00:34:07,shipped,84346.45
4880,398,18,2025-08-30 20:16:32,delivered,54192.66
4881,124,38,2025-12-19 21:36:36,shipped,84991.38
4882,140,41,2025-06-29 13:11:49,pending,85478.23
4883,427,11,2026-02-13 02:14:53,delivered,75258.05
4884,1,1,2025-03-24 12:11:23,cancelled,43481.39
4885,201,25,2026-01-07 01:10:35,pending,99844.5
4886,60,49,2024-10-17 08:54:27,delivered,50439.54
4887,39,6,2024-10-09 17:54:45,processing,81449.94
4888,172,2,2024-11-06 08:29:03,pending,94539.82
4889,193,34,2024-07-17 23:14:25,pending,61245.56
4890,143,6,2024-12-01 02:49:05,shipped,63023.22
4891,38,48,2024-06-26 05:06:11,shipped,5526.92
4892,209,50,2024-07-14 14:56:37,processing,86303.56
4893,268,13,2024-06-27 08:18:08,cancelled,94947.43
4894,329,27,2025-01-08 09:06:58,processing,5124.89
4895,189,15,2025-11-15 08:03:27,shipped,27085.14
4896,459,32,2025-07-23 02:02:24,delivered,44325.22
4897,145,26,2026-04-17 01:29:45,processing,5912.38
4898,483,29,2024-09-12 06:06:43,processing,72629.52
4899,391,27,2025-11-18 11:18:14,processing,59671.57
4900,177,2,2024-07-18 06:59:59,cancelled,79886.83
4901,382,32,2025-07-08 01:06:58,delivered,92290.61
4902,473,4,2025-01-29 17:44:17,processing,56585.59
4903,478,39,2024-07-27 01:51:24,pending,76934.4
4904,135,2,2026-02-10 21:51:10,delivered,93663.79
4905,346,35,2024-12-18 12:18:21,shipped,6809.09
4906,100,13,2025-02-08 09:58:24,processing,45441.26
4907,46,9,2025-07-11 05:07:56,shipped,35852.11
4908,477,11,2025-11-12 11:46:05,processing,34539.64
4909,493,26,2024-04-20 09:54:44,pending,46772.56
4910,475,6,2024-12-16 12:20:05,delivered,1163.07
4911,435,11,2024-06-06 04:14:30,pending,7951.6
4912,84,1,2025-07-21 10:08:04,delivered,11350.74
4913,385,28,2025-06-09 02:59:14,processing,82534.22
4914,343,21,2024-09-13 13:49:35,processing,46826.0
4915,280,37,2026-02-06 02:03:29,shipped,37660.51
4916,98,14,2025-02-14 14:10:48,delivered,7526.17
4917,342,35,2025-03-14 04:56:07,shipped,30779.12
4918,304,4,2024-12-23 09:12:00,processing,86469.34
4919,166,4,2025-12-09 04:20:28,processing,86425.87
4920,151,33,2025-01-27 15:09:38,pending,97310.55
4921,49,28,2025-12-29 13:26:19,shipped,28547.59
4922,28,16,2025-09-28 17:43:59,delivered,20568.54
4923,129,7,2026-04-14 12:14:59,delivered,47092.76
4924,56,10,2025-12-28 19:40:35,delivered,74117.55
4925,256,43,2024-07-26 05:09:46,cancelled,17114.79
4926,96,5,2025-05-27 19:29:27,pending,83412.39
4927,328,6,2025-09-16 15:41:06,delivered,89437.2
4928,302,35,2025-07-30 09:35:19,processing,10323.56
4929,100,17,2025-07-21 23:29:08,cancelled,93065.5
4930,215,11,2024-10-08 15:38:30,cancelled,54657.89
4931,377,32,2024-07-10 21:31:43,cancelled,43849.31
4932,389,28,2025-02-20 03:46:48,processing,87485.85
4933,277,16,2024-04-26 05:54:34,pending,84822.8
4934,91,35,2025-06-11 05:07:50,shipped,40901.67
4935,174,15,2026-02-10 03:48:10,cancelled,75052.1
4936,492,48,2025-04-11 20:52:51,pending,49333.33
4937,360,38,2024-12-20 11:54:53,cancelled,71946.37
4938,220,26,2024-08-09 12:02:28,pending,45412.01
4939,359,4,2026-01-13 00:43:25,delivered,86104.31
4940,255,16,2024-12-05 15:48:54,delivered,51875.91
4941,414,10,2026-01-29 09:28:21,pending,36572.12
4942,2,25,2024-10-06 03:17:37,cancelled,14448.58
4943,338,11,2025-05-12 08:10:45,processing,22468.43
4944,179,21,2025-09-29 06:23:10,processing,8710.29
4945,202,44,2025-04-08 03:03:45,shipped,1581.73
4946,172,35,2024-08-11 14:49:51,delivered,93712.17
4947,352,17,2025-07-30 06:45:03,delivered,56986.24
4948,376,5,2024-11-25 05:26:53,cancelled,65165.04
4949,480,12,2024-08-10 09:50:59,pending,98172.03
4950,72,21,2025-11-20 08:49:46,cancelled,39853.25
4951,234,49,2025-09-17 21:39:32,cancelled,95493.63
4952,286,38,2026-02-07 15:30:22,cancelled,77279.83
4953,138,16,2026-01-01 11:47:02,delivered,62381.36
4954,278,19,2026-01-22 01:01:31,cancelled,86820.96
4955,488,11,2025-10-17 02:52:27,processing,89228.44
4956,20,22,2024-05-15 18:50:20,pending,95144.86
4957,355,47,2025-07-28 06:33:40,processing,66265.13
4958,278,28,2024-12-23 18:27:11,cancelled,71703.43
4959,129,33,2024-12-15 00:46:35,shipped,64872.23
4960,153,39,2025-05-14 07:37:39,shipped,84628.94
4961,313,33,2025-10-05 23:03:26,cancelled,62988.65
4962,332,6,2024-07-24 00:09:32,shipped,34743.26
4963,321,35,2024-11-17 12:08:52,cancelled,45842.76
4964,415,49,2026-02-06 12:19:24,pending,69558.51
4965,226,6,2025-10-19 21:09:09,shipped,92372.57
4966,121,35,2025-07-08 22:14:08,delivered,44813.16
4967,245,13,2025-04-25 14:27:34,cancelled,76933.82
4968,337,12,2025-08-22 06:45:08,pending,93397.05
4969,232,18,2026-01-22 18:28:26,delivered,78046.77
4970,494,40,2024-10-03 15:39:24,pending,71968.93
4971,340,30,2025-05-08 14:34:03,delivered,61082.15
4972,253,25,2024-12-01 12:29:08,cancelled,15076.72
4973,320,37,2025-10-18 00:45:10,delivered,50629.97
4974,368,10,2025-02-05 16:58:51,processing,32079.62
4975,296,13,2024-06-03 18:58:08,delivered,99419.77
4976,20,42,2026-01-08 10:02:07,cancelled,31893.56
4977,269,1,2025-01-02 20:53:15,delivered,64390.59
4978,350,41,2024-08-15 17:11:56,processing,36931.22
4979,357,18,2026-01-22 03:30:44,pending,66390.65
4980,445,24,2025-10-27 20:06:55,delivered,38155.83
4981,318,22,2024-09-29 16:44:07,delivered,56962.43
4982,16,44,2026-02-06 19:47:33,pending,16875.17
4983,461,35,2025-11-09 04:21:35,processing,77860.07
4984,176,24,2026-04-14 21:42:53,shipped,25195.45
4985,479,34,2026-01-08 13:55:18,delivered,46122.51
4986,202,13,2024-10-10 22:15:51,processing,35366.69
4987,418,40,2025-10-15 03:09:48,shipped,18650.32
4988,127,41,2025-11-11 13:32:30,processing,68384.21
4989,379,37,2024-05-29 22:31:47,shipped,78974.56
4990,426,15,2026-04-06 03:31:57,processing,54663.59
4991,462,37,2026-02-20 07:26:34,pending,34084.59
4992,85,17,2025-12-12 21:02:01,pending,68478.48
4993,469,21,2024-09-05 03:48:07,processing,53350.72
4994,173,47,2026-02-13 14:08:14,delivered,17872.07
4995,484,22,2025-05-02 18:22:06,delivered,16851.17
4996,295,11,2025-11-05 02:15:26,delivered,94611.87
4997,114,45,2025-02-17 10:27:03,processing,34398.17
4998,312,44,2024-12-07 10:17:03,shipped,10311.85
4999,441,33,2026-01-12 03:33:03,pending,56037.36
5000,201,24,2025-09-13 03:56:22,shipped,2663.36
5001,331,32,2026-03-28 18:33:04,cancelled,26358.65
5002,198,36,2026-02-07 04:08:58,shipped,1661.68
5003,165,49,2024-08-20 18:11:59,delivered,77323.02
5004,148,17,2024-05-05 20:38:20,processing,859.47
5005,157,41,2025-06-18 17:01:09,cancelled,12085.78
5006,346,33,2025-02-17 19:21:22,cancelled,7543.51
5007,427,8,2025-01-06 04:24:14,delivered,59940.2
5008,85,4,2025-03-13 05:25:41,processing,52202.11
5009,361,22,2025-09-27 15:34:13,cancelled,23678.2
5010,407,3,2025-04-21 19:50:29,pending,83872.43
5011,108,26,2025-01-14 15:32:20,shipped,8911.9
5012,151,30,2025-11-28 15:26:21,pending,32744.11
5013,168,13,2025-02-17 02:09:10,pending,21737.93
5014,89,24,2025-02-16 20:34:03,cancelled,88621.28
5015,419,27,2024-06-13 21:30:17,delivered,72811.38
5016,487,34,2025-06-03 02:21:23,pending,23891.07
5017,219,29,2025-11-04 14:18:38,shipped,4674.64
5018,492,40,2024-11-24 22:52:07,shipped,95277.79
5019,77,45,2024-11-24 10:16:15,pending,28419.53
5020,395,6,2025-10-12 00:01:06,pending,77655.74
5021,91,30,2026-04-06 01:46:45,delivered,61610.3
5022,486,8,2024-09-17 15:24:17,cancelled,52419.73
5023,288,4,2025-10-15 16:14:09,cancelled,73276.93
5024,68,49,2026-02-13 04:19:16,delivered,771.98
5025,185,9,2025-06-18 18:16:13,processing,84485.75
5026,270,36,2025-02-18 23:04:25,shipped,40279.14
5027,456,9,2024-07-03 16:47:28,shipped,55784.92
5028,468,50,2024-07-29 18:47:19,delivered,41666.7
5029,490,21,2024-12-26 07:34:56,cancelled,50693.3
5030,406,49,2025-11-24 09:53:11,delivered,53937.6
5031,144,20,2025-12-24 17:06:14,processing,13908.08
5032,362,22,2025-07-13 21:45:32,cancelled,33794.8
5033,380,43,2026-02-20 15:20:17,shipped,54180.81
5034,174,47,2026-01-04 10:14:56,cancelled,42254.27
5035,187,21,2024-05-31 03:33:16,cancelled,28874.46
5036,258,9,2026-02-08 04:13:27,shipped,95804.71
5037,467,8,2026-04-15 00:22:18,pending,81260.55
5038,220,22,2025-10-22 06:17:36,pending,13698.91
5039,436,1,2024-12-11 06:58:24,pending,4383.21
5040,411,20,2025-04-09 11:38:49,shipped,63952.59
5041,301,42,2025-09-09 13:53:06,processing,7367.54
5042,122,9,2024-08-24 06:06:32,pending,79951.28
5043,445,21,2025-07-11 09:37:01,pending,20913.56
5044,166,22,2024-08-03 22:56:42,delivered,3475.55
5045,105,41,2025-03-28 07:55:58,delivered,55599.05
5046,94,44,2025-10-11 16:10:27,pending,28462.56
5047,146,34,2025-04-28 19:59:18,cancelled,61729.17
5048,198,38,2024-12-01 04:46:36,cancelled,99510.53
5049,252,10,2026-03-16 23:58:49,delivered,96313.22
5050,354,15,2024-08-09 14:19:02,delivered,44955.54
5051,327,29,2024-09-29 00:57:04,shipped,64350.24
5052,77,48,2024-10-05 12:58:53,pending,13060.68
5053,434,33,2026-01-03 20:57:04,processing,91932.19
5054,148,14,2025-11-21 09:29:03,pending,52630.18
5055,413,12,2024-09-18 01:53:52,cancelled,80792.14
5056,55,48,2025-11-11 05:57:38,processing,19123.33
5057,33,9,2025-09-06 22:34:45,processing,60697.27
5058,450,42,2024-04-26 04:51:55,pending,62728.51
5059,320,6,2025-01-25 11:00:03,pending,37777.92
5060,5,6,2025-11-03 23:27:06,cancelled,24550.37
5061,135,32,2026-02-13 02:15:12,processing,20475.31
5062,284,30,2025-07-10 06:06:54,shipped,2520.12
5063,85,50,2024-07-07 07:04:06,delivered,40462.13
5064,362,6,2025-09-27 23:23:00,delivered,17776.42
5065,93,23,2025-12-20 05:23:25,delivered,46479.72
5066,134,48,2026-02-14 20:55:56,shipped,56247.93
5067,137,31,2024-08-11 18:11:17,processing,37953.07
5068,442,37,2025-02-05 14:07:54,pending,32610.88
5069,317,6,2025-03-16 20:33:01,cancelled,81685.13
5070,438,43,2025-09-28 20:24:02,delivered,38303.04
5071,337,36,2026-02-01 20:18:15,processing,72982.67
5072,201,4,2024-08-27 18:31:31,cancelled,86916.13
5073,368,29,2026-04-08 08:14:27,pending,64577.49
5074,90,5,2024-06-01 20:43:06,delivered,68779.54
5075,102,29,2024-07-02 17:04:57,processing,92586.92
5076,336,38,2025-01-20 07:11:11,processing,95673.43
5077,475,2,2025-04-22 04:18:26,shipped,18260.75
5078,80,37,2024-09-05 15:13:21,cancelled,90973.19
5079,110,48,2024-05-29 20:46:27,delivered,88167.72
5080,490,7,2024-07-19 06:07:36,delivered,79960.36
5081,337,38,2025-05-24 11:01:52,pending,64071.72
5082,121,36,2025-09-06 01:19:28,cancelled,14472.91
5083,460,11,2025-01-07 00:27:21,shipped,65366.63
5084,360,16,2025-07-24 00:15:32,cancelled,85584.33
5085,277,14,2025-03-22 01:38:26,shipped,55638.82
5086,158,18,2024-08-12 12:08:14,delivered,12303.44
5087,372,42,2025-08-19 02:14:18,delivered,73737.78
5088,452,32,2025-11-01 07:56:20,processing,16240.01
5089,202,19,2025-02-26 21:37:01,processing,94195.64
5090,293,22,2024-10-26 09:46:22,shipped,86556.77
5091,296,50,2024-05-15 12:17:43,delivered,61160.16
5092,372,8,2024-07-20 09:15:46,processing,89337.86
5093,310,38,2024-10-23 04:29:36,delivered,368.54
5094,293,12,2025-02-21 04:37:04,delivered,7081.26
5095,29,22,2025-05-03 15:16:11,processing,66705.38
5096,306,30,2024-12-10 05:09:58,cancelled,91075.28
5097,369,8,2025-10-05 11:34:34,processing,49083.72
5098,459,21,2025-07-26 03:45:59,processing,57999.9
5099,286,34,2024-08-31 02:00:49,processing,13153.77
5100,15,44,2025-09-08 03:38:25,pending,13558.16
5101,187,26,2025-11-18 22:09:44,pending,54843.15
5102,89,3,2025-02-04 16:03:27,pending,26604.63
5103,284,32,2025-12-12 17:30:42,cancelled,81102.2
5104,352,30,2025-10-08 10:36:49,cancelled,50395.72
5105,443,37,2025-12-27 20:33:34,delivered,34996.36
5106,108,45,2025-09-22 02:02:46,shipped,66768.06
5107,183,12,2025-09-12 14:18:15,processing,63778.97
5108,202,4,2024-06-27 17:05:45,pending,20279.32
5109,143,20,2025-12-14 04:34:34,processing,92262.21
5110,331,6,2025-04-14 06:07:43,cancelled,85533.04
5111,294,21,2026-02-19 21:26:56,pending,46075.46
5112,178,11,2026-01-14 14:53:10,processing,87213.46
5113,293,6,2025-09-06 05:17:51,pending,77916.59
5114,330,37,2025-02-09 21:30:01,processing,77944.13
5115,374,38,2024-11-18 21:01:18,shipped,66434.44
5116,48,20,2025-08-23 06:10:26,processing,47849.08
5117,335,48,2025-09-08 11:04:09,cancelled,19365.84
5118,314,13,2025-03-30 20:13:45,pending,57697.26
5119,241,6,2025-01-29 10:01:16,processing,68708.68
5120,256,6,2024-04-28 02:54:28,cancelled,96744.72
5121,75,26,2024-07-21 07:35:32,pending,63365.74
5122,375,10,2024-07-18 16:43:11,pending,20803.84
5123,61,44,2024-06-22 07:05:17,delivered,41070.14
5124,386,43,2024-07-22 21:49:44,processing,5445.0
5125,311,50,2025-05-04 02:18:56,pending,11681.8
5126,196,26,2025-08-30 07:21:34,pending,13037.3
5127,93,3,2025-09-20 13:48:48,pending,61789.05
5128,17,29,2026-03-25 17:53:19,processing,72327.64
5129,339,48,2025-05-20 01:01:25,cancelled,76019.2
5130,478,16,2024-10-10 19:42:58,processing,92555.75
5131,383,47,2024-05-06 23:52:22,processing,3798.6
5132,293,13,2025-07-18 22:18:32,delivered,38090.33
5133,107,35,2025-07-08 03:46:47,pending,66067.69
5134,234,42,2025-07-07 21:13:49,shipped,77687.21
5135,54,10,2025-04-26 13:07:13,shipped,17696.1
5136,47,19,2024-11-17 17:13:23,pending,79004.72
5137,350,26,2025-10-09 22:36:36,cancelled,14147.06
5138,173,1,2025-11-19 01:07:38,cancelled,66525.86
5139,69,10,2024-07-01 13:13:23,cancelled,28742.62
5140,66,2,2025-12-27 02:15:47,cancelled,19446.02
5141,434,24,2025-07-23 14:41:19,shipped,72185.26
5142,430,5,2024-09-06 18:30:29,pending,80555.68
5143,110,46,2025-02-11 08:09:14,cancelled,59660.65
5144,66,50,2025-04-30 04:36:22,cancelled,49706.15
5145,9,50,2025-09-01 18:46:31,pending,22963.44
5146,233,8,2025-10-16 22:35:23,processing,27618.65
5147,218,23,2025-03-21 22:33:56,cancelled,32731.23
5148,188,25,2024-12-06 20:31:08,shipped,76280.96
5149,67,14,2025-07-06 22:43:18,pending,26009.79
