id,customer_id,vendor_id,order_date,status,total_amount,order_month,order_year
5014,89,24,2025-02-16 20:34:03,cancelled,88621.28,2,2025
5015,419,27,2024-06-13 21:30:17,delivered,72811.38,6,2024
5016,487,34,2025-06-03 02:21:23,pending,23891.07,6,2025
5017,219,29,2025-11-04 14:18:38,shipped,4674.64,11,2025
5018,492,40,2024-11-24 22:52:07,shipped,95277.79,11,2024
5019,77,45,2024-11-24 10:16:15,pending,28419.53,11,2024
5020,395,6,2025-10-12 00:01:06,pending,77655.74,10,2025
5021,91,30,2026-04-06 01:46:45,delivered,61610.3,4,2026
5022,486,8,2024-09-17 15:24:17,cancelled,52419.73,9,2024
5023,288,4,2025-10-15 16:14:09,cancelled,73276.93,10,2025
5024,68,49,2026-02-13 04:19:16,delivered,771.98,2,2026
5025,185,9,2025-06-18 18:16:13,processing,84485.75,6,2025
5026,270,36,2025-02-18 23:04:25,shipped,40279.14,2,2025
5027,456,9,2024-07-03 16:47:28,shipped,55784.92,7,2024
5028,468,50,2024-07-29 18:47:19,delivered,41666.7,7,2024
5029,490,21,2024-12-26 07:34:56,cancelled,50693.3,12,2024
5030,406,49,2025-11-24 09:53:11,delivered,53937.6,11,2025
5031,144,20,2025-12-24 17:06:14,processing,13908.08,12,2025
5032,362,22,2025-07-13 21:45:32,cancelled,33794.8,7,2025
5033,380,43,2026-02-20 15:20:17,shipped,54180.81,2,2026
5034,174,47,2026-01-04 10:14:56,cancelled,42254.27,1,2026
5035,187,21,2024-05-31 03:33:16,cancelled,28874.46,5,2024
5036,258,9,2026-02-08 04:13:27,shipped,95804.71,2,2026
5037,467,8,2026-04-15 00:22:18,pending,81260.55,4,2026
5038,220,22,2025-10-22 06:17:36,pending,13698.91,10,2025
5039,436,1,2024-12-11 06:58:24,pending,4383.21,12,2024
5040,411,20,2025-04-09 11:38:49,shipped,63952.59,4,2025
5041,301,42,2025-09-09 13:53:06,processing,7367.54,9,2025
5042,122,9,2024-08-24 06:06:32,pending,79951.28,8,2024
5043,445,21,2025-07-11 09:37:01,pending,20913.56,7,2025
5044,166,22,2024-08-03 22:56:42,delivered,3475.55,8,2024
5045,105,41,2025-03-28 07:55:58,delivered,55599.05,3,2025
5046,94,44,2025-10-11 16:10:27,pending,28462.56,10,2025
5047,146,34,2025-04-28 19:59:18,cancelled,61729.17,4,2025
5048,198,38,2024-12-01 04:46:36,cancelled,99510.53,12,2024
5049,252,10,2026-03-16 23:58:49,delivered,96313.22,3,2026
5050,354,15,2024-08-09 14:19:02,delivered,44955.54,8,2024
5051,327,29,2024-09-29 00:57:04,shipped,64350.24,9,2024
5052,77,48,2024-10-05 12:58:53,pending,13060.68,10,2024
5053,434,33,2026-01-03 20:57:04,processing,91932.19,1,2026
5054,148,14,2025-11-21 09:29:03,pending,52630.18,11,2025
5055,413,12,2024-09-18 01:53:52,cancelled,80792.14,9,2024
5056,55,48,2025-11-11 05:57:38,processing,19123.33,11,2025
5057,33,9,2025-09-06 22:34:45,processing,60697.27,9,2025
5058,450,42,2024-04-26 04:51:55,pending,62728.51,4,2024
5059,320,6,2025-01-25 11:00:03,pending,37777.92,1,2025
5060,5,6,2025-11-03 23:27:06,cancelled,24550.37,11,2025
5061,135,32,2026-02-13 02:15:12,processing,20475.31,2,2026
5062,284,30,2025-07-10 06:06:54,shipped,2520.12,7,2025
5063,85,50,2024-07-07 07:04:06,delivered,40462.13,7,2024
5064,362,6,2025-09-27 23:23:00,delivered,17776.42,9,2025
5065,93,23,2025-12-20 05:23:25,delivered,46479.72,12,2025
5066,134,48,2026-02-14 20:55:56,shipped,56247.93,2,2026
5067,137,31,2024-08-11 18:11:17,processing,37953.07,8,2024
5068,442,37,2025-02-05 14:07:54,pending,32610.88,2,2025
5069,317,6,2025-03-16 20:33:01,cancelled,81685.13,3,2025
5070,438,43,2025-09-28 20:24:02,delivered,38303.04,9,2025
5071,337,36,2026-02-01 20:18:15,processing,72982.67,2,2026
5072,201,4,2024-08-27 18:31:31,cancelled,86916.13,8,2024
5073,368,29,2026-04-08 08:14:27,pending,64577.49,4,2026
5074,90,5,2024-06-01 20:43:06,delivered,68779.54,6,2024
5075,102,29,2024-07-02 17:04:57,processing,92586.92,7,2024
5076,336,38,2025-01-20 07:11:11,processing,95673.43,1,2025
5077,475,2,2025-04-22 04:18:26,shipped,18260.75,4,2025
5078,80,37,2024-09-05 15:13:21,cancelled,90973.19,9,2024
5079,110,48,2024-05-29 20:46:27,delivered,88167.72,5,2024
5080,490,7,2024-07-19 06:07:36,delivered,79960.36,7,2024
5081,337,38,2025-05-24 11:01:52,pending,64071.72,5,2025
5082,121,36,2025-09-06 01:19:28,cancelled,14472.91,9,2025
5083,460,11,2025-01-07 00:27:21,shipped,65366.63,1,2025
5084,360,16,2025-07-24 00:15:32,cancelled,85584.33,7,2025
5085,277,14,2025-03-22 01:38:26,shipped,55638.82,3,2025
5086,158,18,2024-08-12 12:08:14,delivered,12303.44,8,2024
5087,372,42,2025-08-19 02:14:18,delivered,73737.78,8,2025
5088,452,32,2025-11-01 07:56:20,processing,16240.01,11,2025
5089,202,19,2025-02-26 21:37:01,processing,94195.64,2,2025
5090,293,22,2024-10-26 09:46:22,shipped,86556.77,10,2024
5091,296,50,2024-05-15 12:17:43,delivered,61160.16,5,2024
5092,372,8,2024-07-20 09:15:46,processing,89337.86,7,2024
5093,310,38,2024-10-23 04:29:36,delivered,368.54,10,2024
5094,293,12,2025-02-21 04:37:04,delivered,7081.26,2,2025
5095,29,22,2025-05-03 15:16:11,processing,66705.38,5,2025
5096,306,30,2024-12-10 05:09:58,cancelled,91075.28,12,2024
5097,369,8,2025-10-05 11:34:34,processing,49083.72,10,2025
5098,459,21,2025-07-26 03:45:59,processing,57999.9,7,2025
5099,286,34,2024-08-31 02:00:49,processing,13153.77,8,2024
5100,15,44,2025-09-08 03:38:25,pending,13558.16,9,2025
5101,187,26,2025-11-18 22:09:44,pending,54843.15,11,2025
5102,89,3,2025-02-04 16:03:27,pending,26604.63,2,2025
5103,284,32,2025-12-12 17:30:42,cancelled,81102.2,12,2025
5104,352,30,2025-10-08 10:36:49,cancelled,50395.72,10,2025
5105,443,37,2025-12-27 20:33:34,delivered,34996.36,12,2025
5106,108,45,2025-09-22 02:02:46,shipped,66768.06,9,2025
5107,183,12,2025-09-12 14:18:15,processing,63778.97,9,2025
5108,202,4,2024-06-27 17:05:45,pending,20279.32,6,2024
5109,143,20,2025-12-14 04:34:34,processing,92262.21,12,2025
5110,331,6,2025-04-14 06:07:43,cancelled,85533.04,4,2025
5111,294,21,2026-02-19 21:26:56,pending,46075.46,2,2026
5112,178,11,2026-01-14 14:53:10,processing,87213.46,1,2026
5113,293,6,2025-09-06 05:17:51,pending,77916.59,9,2025
5114,330,37,2025-02-09 21:30:01,processing,77944.13,2,2025
5115,374,38,2024-11-18 21:01:18,shipped,66434.44,11,2024
5116,48,20,2025-08-23 06:10:26,processing,47849.08,8,2025
5117,335,48,2025-09-08 11:04:09,cancelled,19365.84,9,2025
5118,314,13,2025-03-30 20:13:45,pending,57697.26,3,2025
5119,241,6,2025-01-29 10:01:16,processing,68708.68,1,2025
5120,256,6,2024-04-28 02:54:28,cancelled,96744.72,4,2024
5121,75,26,2024-07-21 07:35:32,pending,63365.74,7,2024
5122,375,10,2024-07-18 16:43:11,pending,20803.84,7,2024
5123,61,44,2024-06-22 07:05:17,delivered,41070.14,6,2024
5124,386,43,2024-07-22 21:49:44,processing,5445.0,7,2024
5125,311,50,2025-05-04 02:18:56,pending,11681.8,5,2025
5126,196,26,2025-08-30 07:21:34,pending,13037.3,8,2025
5127,93,3,2025-09-20 13:48:48,pending,61789.05,9,2025
5128,17,29,2026-03-25 17:53:19,processing,72327.64,3,2026
5129,339,48,2025-05-20 01:01:25,cancelled,76019.2,5,2025
5130,478,16,2024-10-10 19:42:58,processing,92555.75,10,2024
5131,383,47,2024-05-06 23:52:22,processing,3798.6,5,2024
5132,293,13,2025-07-18 22:18:32,delivered,38090.33,7,2025
5133,107,35,2025-07-08 03:46:47,pending,66067.69,7,2025
5134,234,42,2025-07-07 21:13:49,shipped,77687.21,7,2025
5135,54,10,2025-04-26 13:07:13,shipped,17696.1,4,2025
5136,47,19,2024-11-17 17:13:23,pending,79004.72,11,2024
5137,350,26,2025-10-09 22:36:36,cancelled,14147.06,10,2025
5138,173,1,2025-11-19 01:07:38,cancelled,66525.86,11,2025
5139,69,10,2024-07-01 13:13:23,cancelled,28742.62,7,2024
5140,66,2,2025-12-27 02:15:47,cancelled,19446.02,12,2025
5141,434,24,2025-07-23 14:41:19,shipped,72185.26,7,2025
5142,430,5,2024-09-06 18:30:29,pending,80555.68,9,2024
5143,110,46,2025-02-11 08:09:14,cancelled,59660.65,2,2025
5144,66,50,2025-04-30 04:36:22,cancelled,49706.15,4,2025
5145,9,50,2025-09-01 18:46:31,pending,22963.44,9,2025
5146,233,8,2025-10-16 22:35:23,processing,27618.65,10,2025
5147,218,23,2025-03-21 22:33:56,cancelled,32731.23,3,2025
5148,188,25,2024-12-06 20:31:08,shipped,76280.96,12,2024
5149,67,14,2025-07-06 22:43:18,pending,26009.79,7,2025
5150,39,48,2024-07-25 09:11:58,processing,2661.99,7,2024
5151,247,4,2024-07-05 08:20:32,delivered,12398.97,7,2024
5152,315,11,2024-12-27 17:19:50,delivered,23157.6,12,2024
5153,254,18,2024-06-07 10:19:01,pending,16718.55,6,2024
5154,318,4,2025-10-25 12:13:32,delivered,71912.21,10,2025
5155,494,6,2026-03-26 01:23:02,delivered,42677.27,3,2026
5156,303,2,2026-02-17 19:23:29,delivered,22897.3,2,2026
5157,65,19,2025-12-27 18:41:17,cancelled,65044.42,12,2025
5158,462,7,2025-06-10 14:33:20,shipped,32011.57,6,2025
5159,488,11,2024-09-09 17:13:10,pending,22261.51,9,2024
5160,364,19,2025-02-27 22:31:53,pending,25044.77,2,2025
5161,64,2,2026-01-10 11:34:46,cancelled,36382.36,1,2026
5162,464,26,2025-10-15 09:23:56,delivered,56486.39,10,2025
5163,394,41,2024-05-04 10:43:20,delivered,36919.75,5,2024
5164,458,20,2025-02-18 23:31:21,cancelled,6581.75,2,2025
5165,227,38,2025-06-25 00:20:08,shipped,37259.78,6,2025
5166,218,12,2026-01-14 01:14:05,processing,25202.99,1,2026
5167,431,7,2025-06-09 18:09:24,processing,83693.34,6,2025
5168,129,30,2025-12-18 15:38:50,delivered,372.93,12,2025
5169,23,36,2026-01-09 23:03:31,pending,76938.77,1,2026
5170,409,33,2025-06-04 20:10:23,pending,3969.17,6,2025
5171,14,48,2025-05-03 14:06:08,delivered,55428.95,5,2025
5172,52,29,2024-06-07 18:23:44,delivered,27689.38,6,2024
5173,483,6,2025-05-27 03:38:27,delivered,16271.25,5,2025
5174,265,3,2026-01-29 08:07:01,cancelled,1411.59,1,2026
5175,50,47,2025-07-17 06:37:21,shipped,44831.34,7,2025
5176,76,38,2025-06-11 17:58:18,pending,86856.42,6,2025
5177,56,22,2025-10-25 11:52:15,pending,46399.19,10,2025
5178,101,33,2026-01-15 02:40:33,pending,40917.82,1,2026
5179,53,16,2025-12-23 18:33:08,pending,46248.42,12,2025
5180,118,22,2025-09-07 07:12:14,pending,96880.65,9,2025
5181,417,19,2024-07-24 11:48:56,shipped,96999.93,7,2024
5182,489,18,2025-11-25 09:02:03,delivered,30093.63,11,2025
5183,411,26,2025-11-24 23:20:25,processing,11509.17,11,2025
5184,101,2,2024-09-27 06:01:40,pending,56556.61,9,2024
5185,94,23,2025-09-12 15:29:18,cancelled,85954.51,9,2025
5186,347,23,2026-03-17 07:08:33,delivered,42648.25,3,2026
5187,220,39,2024-07-19 05:44:22,shipped,49667.8,7,2024
5188,105,8,2024-09-06 10:26:50,cancelled,646.12,9,2024
5189,102,43,2026-02-17 15:31:54,processing,60735.57,2,2026
5190,81,29,2025-07-28 10:42:18,shipped,83849.24,7,2025
5191,456,26,2025-10-11 02:23:11,delivered,82336.99,10,2025
5192,41,23,2024-09-05 20:54:08,cancelled,6501.05,9,2024
5193,124,9,2024-04-23 05:52:10,delivered,1996.16,4,2024
5194,30,18,2025-06-23 23:23:10,delivered,41538.92,6,2025
5195,52,20,2025-04-01 11:38:53,shipped,62721.08,4,2025
5196,13,49,2025-12-31 21:15:59,pending,79530.83,12,2025
5197,26,29,2024-12-19 05:31:36,cancelled,48616.8,12,2024
5198,240,8,2024-07-23 16:21:13,shipped,3831.34,7,2024
5199,384,42,2024-05-19 12:18:16,shipped,58597.9,5,2024
5200,279,50,2024-07-28 03:55:37,cancelled,6887.68,7,2024
5201,367,37,2025-07-09 18:54:37,shipped,57459.47,7,2025
5202,162,16,2024-09-26 07:01:37,pending,31734.92,9,2024
5203,89,3,2025-09-08 00:43:25,shipped,61094.78,9,2025
5204,257,3,2024-08-22 07:48:00,cancelled,29833.12,8,2024
5205,426,39,2024-06-26 07:43:25,delivered,92933.18,6,2024
5206,203,39,2025-06-30 00:18:44,cancelled,98970.82,6,2025
5207,328,15,2024-11-04 12:59:07,pending,19946.51,11,2024
5208,303,29,2026-02-09 10:48:12,pending,81385.16,2,2026
5209,196,39,2025-11-25 00:50:30,cancelled,75015.69,11,2025
5210,53,27,2024-05-16 07:10:07,delivered,95549.66,5,2024
5211,77,14,2024-06-23 19:52:25,delivered,28736.84,6,2024
5212,26,32,2024-07-24 23:31:07,delivered,57144.69,7,2024
5213,128,15,2025-05-17 05:54:41,processing,76243.29,5,2025
5214,224,12,2024-12-07 00:31:08,processing,73723.1,12,2024
5215,496,33,2025-01-26 11:51:57,cancelled,59552.62,1,2025
5216,299,37,2025-06-15 23:28:50,pending,99567.49,6,2025
5217,229,1,2024-08-30 09:32:18,pending,71177.54,8,2024
5218,467,17,2025-03-13 16:52:16,processing,88354.16,3,2025
5219,435,43,2025-09-12 07:36:10,processing,2728.06,9,2025
5220,240,4,2024-04-19 04:13:05,cancelled,46128.11,4,2024
5221,463,35,2024-10-28 23:57:42,processing,10658.55,10,2024
5222,211,4,2024-12-08 14:12:46,processing,66109.52,12,2024
5223,338,2,2024-05-24 23:13:28,shipped,9598.3,5,2024
5224,477,35,2025-05-27 13:44:37,pending,23597.55,5,2025
5225,351,45,2026-03-22 17:57:10,cancelled,57199.09,3,2026
5226,305,33,2025-12-18 03:06:24,cancelled,44913.17,12,2025
5227,76,8,2024-12-02 23:56:10,pending,97603.53,12,2024
5228,493,2,2025-09-13 02:12:39,cancelled,50414.59,9,2025
5229,301,19,2025-06-07 23:00:48,cancelled,3150.53,6,2025
5230,421,5,2025-03-30 16:32:18,cancelled,92814.77,3,2025
5231,458,17,2024-08-05 17:42:36,shipped,53556.88,8,2024
5232,83,49,2025-07-11 08:00:53,pending,45184.01,7,2025
5233,451,23,2025-05-05 01:08:23,cancelled,51363.22,5,2025
5234,475,15,2025-10-11 00:15:14,cancelled,98287.31,10,2025
5235,498,33,2024-12-18 04:10:25,shipped,43823.02,12,2024
5236,6,35,2025-05-30 01:49:41,processing,6265.28,5,2025
5237,14,17,2026-03-27 12:51:05,cancelled,4777.55,3,2026
5238,243,21,2025-01-17 14:33:43,delivered,66691.74,1,2025
5239,425,12,2025-08-02 22:29:26,processing,38086.97,8,2025
5240,44,20,2025-06-11 03:34:30,cancelled,40382.63,6,2025
5241,392,42,2025-05-20 16:43:01,pending,93421.45,5,2025
5242,262,32,2024-09-29 02:18:53,cancelled,27114.57,9,2024
5243,85,39,2025-10-05 10:34:24,delivered,56012.92,10,2025
5244,259,10,2024-07-05 00:17:13,delivered,72647.92,7,2024
5245,201,38,2025-09-15 18:41:56,delivered,66491.88,9,2025
5246,26,18,2026-01-15 20:07:06,pending,58925.28,1,2026
5247,118,46,2024-05-23 20:33:15,pending,25939.28,5,2024
5248,405,6,2024-10-20 06:29:38,cancelled,42409.93,10,2024
5249,182,28,2024-05-17 15:23:36,pending,49486.11,5,2024
5250,283,42,2024-09-12 04:34:12,processing,17785.23,9,2024
5251,146,44,2024-08-07 03:29:36,cancelled,55862.94,8,2024
5252,171,47,2024-12-07 21:36:28,delivered,35468.85,12,2024
5253,399,30,2026-02-13 01:12:26,cancelled,79806.63,2,2026
5254,413,43,2026-01-25 19:55:49,delivered,18254.35,1,2026
5255,328,3,2024-10-03 06:28:58,cancelled,92630.09,10,2024
5256,360,41,2024-08-01 08:26:29,shipped,83525.15,8,2024
5257,193,25,2025-07-30 19:24:28,cancelled,24940.63,7,2025
5258,136,40,2025-06-21 21:57:55,delivered,2659.54,6,2025
5259,232,33,2024-10-03 21:53:59,shipped,15253.77,10,2024
5260,228,1,2025-07-22 18:15:37,processing,56127.23,7,2025
5261,53,25,2025-01-23 00:04:58,processing,16064.74,1,2025
5262,478,23,2024-11-20 13:39:14,cancelled,76028.92,11,2024
5263,423,41,2024-07-27 21:53:22,delivered,27594.2,7,2024
5264,280,9,2025-11-06 10:06:51,pending,50303.03,11,2025
5265,294,50,2025-08-15 11:22:24,processing,26665.23,8,2025
5266,205,35,2025-03-12 21:33:11,cancelled,22872.41,3,2025
5267,22,28,2024-06-15 20:47:15,processing,98502.74,6,2024
5268,203,31,2025-06-20 04:32:38,processing,99060.46,6,2025
5269,386,34,2024-11-03 03:33:33,delivered,60234.05,11,2024
5270,35,28,2024-11-07 13:56:48,pending,62361.58,11,2024
5271,33,6,2025-02-09 15:33:40,shipped,7477.92,2,2025
5272,425,8,2025-09-05 19:11:38,cancelled,89616.37,9,2025
5273,372,16,2026-03-22 00:03:54,shipped,66152.0,3,2026
5274,308,41,2024-08-23 23:07:00,processing,99858.04,8,2024
5275,448,14,2025-02-23 20:16:13,delivered,10885.25,2,2025
5276,110,31,2025-04-08 08:20:31,delivered,89454.8,4,2025
5277,175,12,2024-06-22 18:35:29,processing,4474.71,6,2024
5278,131,21,2024-11-02 12:52:13,cancelled,51153.25,11,2024
5279,206,22,2025-09-26 13:58:32,pending,91009.97,9,2025
5280,185,18,2025-03-15 11:35:52,shipped,49609.64,3,2025
5281,135,8,2026-04-19 09:12:31,cancelled,9826.41,4,2026
5282,163,42,2025-10-10 13:19:40,pending,87316.89,10,2025
5283,357,19,2024-08-08 08:53:01,shipped,2922.67,8,2024
5284,291,27,2025-06-09 08:36:13,delivered,84528.28,6,2025
5285,241,49,2024-09-24 09:02:19,delivered,89667.91,9,2024
5286,477,48,2024-06-12 21:55:13,pending,77262.75,6,2024
5287,65,45,2025-08-21 02:37:29,shipped,59495.26,8,2025
5288,294,49,2025-11-09 04:40:23,cancelled,63085.64,11,2025
5289,280,35,2024-11-14 08:35:49,pending,86643.25,11,2024
5290,237,36,2025-08-23 20:49:56,processing,9780.12,8,2025
5291,41,29,2025-10-12 07:58:16,shipped,41428.58,10,2025
5292,435,7,2025-09-02 12:56:34,processing,83989.49,9,2025
5293,319,12,2024-09-15 17:27:30,delivered,62696.35,9,2024
5294,485,17,2025-10-26 00:50:33,cancelled,42276.29,10,2025
5295,340,35,2025-02-02 03:51:27,cancelled,80496.16,2,2025
5296,128,45,2025-06-30 21:40:27,cancelled,39643.17,6,2025
5297,317,36,2025-09-11 15:55:10,delivered,31230.42,9,2025
5298,260,25,2025-09-04 05:57:06,cancelled,31303.8,9,2025
5299,457,6,2026-01-16 10:00:16,shipped,34094.47,1,2026
5300,134,21,2025-05-21 08:19:17,pending,11153.53,5,2025
5301,315,9,2025-08-01 23:36:34,cancelled,67984.35,8,2025
5302,30,44,2024-08-24 12:36:27,delivered,99468.93,8,2024
5303,127,45,2025-03-11 02:08:45,delivered,88926.47,3,2025
5304,23,23,2026-01-17 05:45:25,pending,7131.33,1,2026
5305,41,28,2024-08-16 07:54:37,pending,22784.22,8,2024
5306,306,35,2024-12-20 20:00:25,cancelled,80769.64,12,2024
5307,107,27,2025-12-21 23:58:56,shipped,24930.43,12,2025
5308,500,46,2025-03-21 22:01:07,processing,10090.83,3,2025
5309,297,17,2025-02-07 10:36:43,shipped,37301.6,2,2025
5310,29,25,2024-05-09 05:37:04,delivered,867.07,5,2024
5311,13,39,2025-07-31 22:40:39,cancelled,30183.16,7,2025
5312,70,20,2024-10-28 08:18:51,cancelled,97130.35,10,2024
5313,129,12,2024-06-18 07:47:10,pending,29402.4,6,2024
5314,193,25,2024-11-14 22:07:20,shipped,78573.16,11,2024
5315,380,36,2024-07-24 21:43:51,cancelled,43547.31,7,2024
5316,255,27,2025-06-05 21:56:42,pending,32754.76,6,2025
5317,224,17,2024-07-13 12:59:15,processing,1534.07,7,2024
5318,405,20,2025-10-02 08:55:13,shipped,42416.71,10,2025
5319,187,32,2025-06-19 00:57:29,delivered,34057.68,6,2025
5320,457,2,2025-03-01 01:34:31,cancelled,45117.07,3,2025
5321,488,20,2024-06-09 08:11:40,shipped,96479.31,6,2024
5322,99,33,2024-12-30 22:17:31,cancelled,2986.24,12,2024
5323,67,16,2025-08-29 08:23:47,shipped,25883.05,8,2025
5324,208,25,2024-06-27 05:13:17,processing,85443.39,6,2024
5325,95,50,2025-01-25 22:04:06,delivered,33717.08,1,2025
5326,149,4,2026-03-26 08:11:08,pending,39709.39,3,2026
5327,172,39,2025-01-03 03:50:13,cancelled,34767.65,1,2025
5328,474,4,2025-12-14 10:55:00,pending,69509.78,12,2025
5329,346,28,2024-11-17 08:25:41,processing,85571.99,11,2024
5330,61,12,2024-08-10 18:24:18,processing,29481.82,8,2024
5331,494,49,2026-02-22 23:15:39,delivered,42875.38,2,2026
5332,452,31,2025-12-30 00:14:10,delivered,31130.56,12,2025
5333,69,49,2024-10-11 11:11:47,shipped,61365.99,10,2024
5334,200,2,2024-11-17 15:46:08,pending,7998.6,11,2024
5335,144,46,2024-04-26 18:29:20,pending,9320.79,4,2024
5336,467,33,2024-07-04 04:29:05,shipped,53387.55,7,2024
5337,265,41,2025-02-06 01:19:12,delivered,99338.01,2,2025
5338,4,49,2024-10-08 17:12:28,cancelled,1599.9,10,2024
5339,243,38,2025-02-07 04:50:29,cancelled,98199.65,2,2025
5340,247,46,2024-07-09 16:00:56,delivered,99164.53,7,2024
5341,66,13,2025-12-18 01:50:06,pending,17371.63,12,2025
5342,305,23,2026-04-08 01:43:34,delivered,93079.45,4,2026
5343,460,1,2024-07-24 00:53:42,shipped,44666.93,7,2024
5344,368,27,2024-09-02 14:29:35,shipped,85288.91,9,2024
5345,327,28,2025-06-02 00:50:27,pending,14812.75,6,2025
5346,57,11,2025-11-05 19:37:48,pending,20468.71,11,2025
5347,129,15,2026-02-28 03:20:53,delivered,34280.82,2,2026
5348,221,23,2024-12-13 05:07:15,cancelled,72976.67,12,2024
5349,444,49,2025-07-20 11:09:17,cancelled,4904.56,7,2025
5350,284,23,2026-01-17 01:34:15,processing,36912.73,1,2026
5351,136,33,2026-01-05 18:25:51,processing,31045.32,1,2026
5352,64,43,2025-05-04 09:46:31,cancelled,69502.14,5,2025
5353,120,33,2024-07-02 07:37:41,shipped,87877.13,7,2024
5354,186,49,2025-06-03 23:09:15,shipped,4810.19,6,2025
5355,347,28,2025-01-15 02:35:39,shipped,30619.76,1,2025
5356,189,19,2025-10-15 04:03:38,delivered,33920.07,10,2025
5357,75,13,2025-07-07 12:25:21,pending,11229.23,7,2025
5358,484,13,2026-02-20 06:49:03,processing,93472.01,2,2026
5359,230,19,2024-11-24 03:25:22,cancelled,61516.18,11,2024
5360,378,47,2025-06-21 12:06:55,delivered,68248.99,6,2025
5361,318,47,2024-11-15 15:26:06,pending,45129.94,11,2024
5362,462,50,2025-08-03 22:37:39,delivered,76439.31,8,2025
5363,125,43,2024-07-05 01:20:59,shipped,64541.98,7,2024
5364,348,48,2026-03-16 11:54:13,processing,48979.59,3,2026
5365,16,13,2024-05-26 08:43:24,cancelled,53935.71,5,2024
5366,351,11,2024-08-29 17:35:08,pending,89784.15,8,2024
5367,182,46,2024-12-22 02:30:19,pending,65539.97,12,2024
5368,32,5,2025-11-24 02:33:00,cancelled,78425.41,11,2025
5369,493,16,2025-02-15 16:36:35,pending,25567.5,2,2025
5370,366,41,2024-09-06 10:36:08,processing,3416.69,9,2024
5371,312,15,2025-01-12 05:06:43,shipped,71946.74,1,2025
5372,258,10,2026-01-05 05:08:11,shipped,62450.48,1,2026
5373,118,22,2025-11-15 21:24:11,processing,88121.55,11,2025
5374,7,3,2025-09-27 13:57:08,pending,51518.75,9,2025
5375,367,26,2025-12-22 17:56:24,delivered,47469.65,12,2025
5376,147,33,2025-06-06 01:53:47,pending,84271.76,6,2025
5377,177,12,2025-06-21 14:31:43,shipped,25484.85,6,2025
5378,470,43,2025-07-24 23:05:12,shipped,26239.11,7,2025
5379,219,4,2026-03-05 04:41:19,cancelled,21105.57,3,2026
5380,274,24,2026-02-08 00:52:28,pending,47563.63,2,2026
5381,318,14,2025-02-25 20:35:11,delivered,70487.22,2,2025
5382,283,7,2025-04-24 11:58:21,pending,64214.52,4,2025
5383,334,49,2025-07-23 04:05:02,shipped,24168.26,7,2025
5384,306,8,2024-07-27 04:44:28,processing,53709.42,7,2024
5385,492,33,2024-11-06 07:52:14,cancelled,66140.94,11,2024
5386,448,35,2024-04-26 11:40:07,delivered,80410.12,4,2024
5387,291,38,2025-10-04 10:51:44,delivered,98818.38,10,2025
5388,271,33,2025-05-23 00:10:34,processing,88491.44,5,2025
5389,392,45,2025-10-25 02:03:25,cancelled,6185.99,10,2025
5390,162,31,2024-08-17 21:11:26,cancelled,70337.45,8,2024
5391,429,31,2025-09-11 20:29:04,pending,27496.66,9,2025
5392,231,44,2024-07-26 06:18:00,processing,25453.93,7,2024
5393,120,3,2024-08-07 22:11:14,pending,86198.6,8,2024
5394,307,35,2025-02-07 07:58:45,delivered,71076.21,2,2025
5395,90,18,2025-07-03 22:43:21,processing,90465.4,7,2025
5396,426,36,2025-11-11 07:53:23,processing,59280.05,11,2025
5397,84,34,2024-11-12 18:45:33,processing,23902.89,11,2024
5398,406,7,2024-05-30 04:05:27,processing,97581.01,5,2024
5399,331,43,2026-04-02 11:36:58,cancelled,50046.92,4,2026
5400,201,11,2025-11-03 13:25:06,cancelled,21088.02,11,2025
5401,89,34,2025-08-28 14:03:11,cancelled,92422.96,8,2025
5402,365,37,2025-01-31 14:43:55,cancelled,92419.89,1,2025
5403,86,10,2025-10-20 15:25:26,pending,4573.73,10,2025
5404,60,1,2025-12-14 00:47:54,processing,23078.94,12,2025
5405,456,1,2024-10-29 14:24:01,pending,6396.77,10,2024
5406,268,25,2025-09-27 21:28:16,delivered,43453.66,9,2025
5407,59,3,2025-08-04 21:40:09,pending,50841.53,8,2025
5408,324,39,2025-03-09 23:15:05,cancelled,91963.08,3,2025
5409,347,31,2025-10-20 02:04:59,delivered,12258.1,10,2025
5410,281,6,2025-04-09 16:23:01,shipped,19016.15,4,2025
5411,197,6,2024-09-08 07:56:19,shipped,6265.01,9,2024
5412,371,16,2025-03-26 01:25:50,cancelled,29007.36,3,2025
5413,164,42,2025-01-19 01:41:15,processing,64151.21,1,2025
5414,44,38,2025-12-30 07:09:43,cancelled,75536.2,12,2025
5415,403,31,2025-04-18 03:11:13,shipped,42171.9,4,2025
5416,385,50,2025-05-14 04:51:17,cancelled,64187.3,5,2025
5417,100,21,2024-11-27 21:19:44,shipped,40925.94,11,2024
5418,302,21,2024-11-19 08:20:09,pending,3583.43,11,2024
5419,102,47,2025-03-17 08:44:31,pending,45758.7,3,2025
5420,385,26,2025-05-28 11:12:39,processing,450.48,5,2025
5421,419,18,2025-10-29 03:48:54,shipped,95254.44,10,2025
5422,302,25,2026-03-04 16:52:50,delivered,83425.71,3,2026
5423,170,2,2026-04-06 15:43:33,pending,43647.57,4,2026
5424,498,43,2026-01-11 09:06:58,delivered,42265.97,1,2026
5425,48,5,2024-10-13 19:05:42,pending,90508.21,10,2024
5426,202,24,2024-12-12 03:43:44,shipped,86763.62,12,2024
